fileName	sampleID	read	Rikenellaceae	Bacteroidaceae	Porphyromonadaceae	Prevotellaceae	Bacteroidales_incertae_sedis	Flavobacteriaceae	Sphingobacteriaceae	Chitinophagaceae	Cyclobacteriaceae	Cytophagaceae	Lachnospiraceae	Clostridiaceae 1	Peptostreptococcaceae	Ruminococcaceae	Eubacteriaceae	Clostridiales_Incertae Sedis XI	Peptococcaceae 1	Clostridiales_Incertae Sedis XIII	Clostridiales_Incertae Sedis XII	Defluviitaleaceae	Streptococcaceae	Enterococcaceae	Carnobacteriaceae	Lactobacillaceae	Aerococcaceae	Bacillales_Incertae Sedis XI	Paenibacillaceae 1	Staphylococcaceae	Bacillaceae 1	Planococcaceae	Bacillales_Incertae Sedis XII	Bacillaceae 2	Erysipelotrichaceae	Veillonellaceae	Acidaminococcaceae	Verrucomicrobiaceae	Coriobacteriaceae	Corynebacteriaceae	Nocardiaceae	Actinomycetaceae	Micrococcaceae	Microbacteriaceae	Brevibacteriaceae	Dermacoccaceae	Intrasporangiaceae	Dermabacteraceae	Propionibacteriaceae	Nocardioidaceae	Pseudonocardiaceae	Geodermatophilaceae	Bifidobacteriaceae	Patulibacteraceae	Nitriliruptoraceae	Spirochaetaceae	Fusobacteriaceae	Leptotrichiaceae	Campylobacteraceae	Pasteurellaceae	Enterobacteriaceae	Halomonadaceae	Oceanospirillaceae	Cardiobacteriaceae	Pseudomonadaceae	Moraxellaceae	Vibrionaceae	Xanthomonadaceae	Idiomarinaceae	Shewanellaceae	Chromatiaceae	Aeromonadaceae	Coxiellaceae	Neisseriaceae	Burkholderiaceae	Oxalobacteraceae	Comamonadaceae	Sutterellaceae	Burkholderiales_incertae_sedis	Alcaligenaceae	Methylophilaceae	Desulfovibrionaceae	Bdellovibrionaceae	Bacteriovoracaceae	Myxococcaceae	Polyangiaceae	Desulfobulbaceae	Sphingomonadaceae	Erythrobacteraceae	Methylobacteriaceae	Phyllobacteriaceae	Bradyrhizobiaceae	Hyphomicrobiaceae	Brucellaceae	Rhizobiaceae	Beijerinckiaceae	Rhizobiales_incertae_sedis	Caulobacteraceae	Rhodobacteraceae	Rhodospirillaceae	Acetobacteraceae	Chloroplast	Synergistaceae	Mycoplasmataceae	Deinococcaceae	Thermotogaceae	Planctomycetaceae	Victivallaceae	Pyrodictiaceae
74_R2.fasta	74	2	81	7475	1345	0	0	0	0	0	0	0	6421	88	401	288	0	0	0	0	0	0	6557	34	0	0	0	0	0	0	0	0	0	0	1403	1	0	540	14	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	432	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75_R1.fasta	75	1	952	9220	75	0	0	0	0	0	0	0	7909	4567	1436	505	143	1	0	0	0	0	10263	19	6	0	0	0	0	0	0	0	0	0	2615	0	0	1611	23	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	504	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75_R2.fasta	75	2	927	8666	74	0	0	0	0	0	0	0	8121	4525	1337	501	141	1	0	0	0	0	8330	17	5	0	0	0	0	0	0	0	0	0	2905	0	0	1599	23	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	484	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76_R1.fasta	76	1	194	5313	1483	1	0	0	0	0	0	0	3773	188	754	173	156	0	0	0	0	0	5981	39	0	0	0	7	0	0	0	0	0	0	808	1	0	1462	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76_R2.fasta	76	2	189	5008	1463	1	0	0	0	0	0	0	3947	150	702	167	160	0	0	0	0	0	4923	32	0	0	0	7	0	0	0	0	0	0	1028	1	0	1453	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77_R1.fasta	77	1	433	11293	1420	1132	0	1	6	0	0	0	20894	94	242	5568	112	86	0	36	0	0	1996	217	8	4	0	3	0	4	1	0	0	0	1241	300	93	403	9	0	0	10	1	0	0	0	0	4	3	0	0	0	0	0	0	1	182	44	33	2	236	4	3	0	3	2	7	0	0	0	0	0	0	74	2	0	0	399	0	0	0	27	0	0	0	1	0	5	0	1	0	1	0	0	0	0	0	8	0	0	0	2	45	0	0	0	0	0	0
77_R2.fasta	77	2	435	10394	1402	1292	0	1	6	0	0	0	21125	84	227	5561	113	87	3	23	0	0	1576	148	8	5	0	3	0	4	0	1	0	0	1207	293	5	398	8	0	0	11	1	0	0	0	0	1	4	0	0	0	0	0	0	1	181	36	31	2	229	3	1	0	3	2	7	0	0	0	0	0	0	72	2	0	1	364	0	0	0	17	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	7	0	0	0	1	44	0	0	0	0	0	0
78_R1.fasta	78	1	370	3117	3042	0	0	1	0	0	0	0	9384	353	198	386	119	0	0	0	0	0	6369	706	0	0	0	0	0	0	0	0	0	0	611	0	0	1030	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78_R2.fasta	78	2	384	2927	3011	0	0	1	0	0	0	0	10124	355	194	522	122	0	0	0	0	0	4861	514	0	0	0	0	0	0	0	0	0	0	766	0	0	1025	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79_R1.fasta	79	1	81	18980	1947	1	0	0	0	0	0	0	12674	105	189	303	199	0	0	0	0	0	2135	45	0	0	0	0	0	0	0	0	0	0	2163	0	0	2215	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79_R2.fasta	79	2	80	17897	1917	0	0	0	0	0	0	0	13079	101	164	309	203	0	0	0	0	0	1643	36	0	0	0	0	0	0	0	0	0	0	2406	0	0	2211	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7_R1.fasta	7	1	393	9291	1770	0	0	0	0	0	0	0	9225	26	1688	403	242	0	0	0	0	0	6326	416	0	0	0	0	0	0	0	0	0	0	1690	1	0	2028	21	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7_R2.fasta	7	2	388	8733	1757	0	0	0	0	0	0	0	9534	26	1542	391	242	0	0	0	0	0	4900	318	0	0	0	0	0	0	0	0	0	0	1980	0	0	2029	21	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	0	1	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80_R1.fasta	80	1	170	13286	2818	1	0	4	0	0	0	0	11828	11	417	441	125	0	0	0	0	0	2529	115	0	0	0	0	0	0	0	0	0	0	1355	1	0	2512	17	5	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80_R2.fasta	80	2	170	12513	2797	1	0	4	0	0	0	0	12139	10	382	439	127	0	0	0	0	0	2040	88	0	0	0	0	0	0	0	0	0	0	1640	1	0	2502	17	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81_R1.fasta	81	1	467	11473	2602	2	0	1	0	0	0	0	13476	4	448	628	213	0	0	0	0	0	2312	612	0	0	0	0	0	0	0	0	0	0	1857	4	0	2366	17	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	3	0	0	0	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81_R2.fasta	81	2	463	10752	2588	3	0	1	0	0	0	0	13756	1	407	642	223	0	0	0	0	0	1823	422	0	0	0	0	0	0	0	0	0	0	2111	4	0	2375	16	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82_R1.fasta	82	1	358	15757	2057	0	0	4	0	0	0	0	11568	0	245	2022	828	0	0	0	0	0	395	6	0	0	0	0	0	0	0	0	0	0	2373	3	0	2926	168	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82_R2.fasta	82	2	354	14943	2036	0	0	4	0	0	0	0	11985	0	220	2040	835	0	0	0	0	0	323	5	0	0	0	0	0	0	0	0	0	0	2815	3	0	2925	167	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83_R1.fasta	83	1	350	16011	3095	0	0	0	0	0	0	0	10532	213	194	606	96	0	0	0	0	0	523	234	1	0	0	0	0	0	0	0	0	0	1102	0	0	1763	21	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	110	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83_R2.fasta	83	2	357	15178	3053	0	0	0	0	0	0	0	10993	218	179	626	97	0	0	0	0	0	423	181	1	0	0	0	0	0	0	0	0	0	1180	0	0	1764	21	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	103	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84_R1.fasta	84	1	0	5564	19	0	0	1	0	0	0	0	1331	10148	2236	207	1	0	0	0	0	0	8109	225	0	0	0	0	0	0	0	0	0	0	1241	0	0	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	1463	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84_R2.fasta	84	2	0	5310	19	0	0	1	0	0	0	0	1316	9658	2097	205	1	0	0	0	0	0	6505	169	0	0	0	0	0	0	0	0	0	0	1226	0	0	2	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	2	1428	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85_R1.fasta	85	1	5	9250	1493	0	0	0	0	0	0	0	9688	86	256	292	188	0	0	0	0	0	6424	300	0	0	0	0	0	0	0	0	0	0	769	0	0	167	242	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85_R2.fasta	85	2	4	8458	1459	0	0	0	0	0	0	0	9731	73	234	234	184	0	0	0	0	0	5033	231	0	0	0	0	0	0	0	0	0	0	1082	0	0	161	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86_R1.fasta	86	1	28	11223	1425	0	0	0	0	0	0	0	8795	0	19	698	141	0	0	0	0	0	1535	1988	0	0	0	0	0	0	0	0	0	0	1137	0	0	1097	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86_R2.fasta	86	2	27	10495	1412	0	0	0	0	0	0	0	9052	0	19	574	143	0	0	0	0	0	1191	1416	1	0	0	0	0	0	0	0	0	0	1183	0	0	1092	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87_R1.fasta	87	1	0	588	102	2	0	1	0	0	0	0	599	4	17	22	12	0	0	0	0	0	302	20	0	0	0	2	0	0	0	0	0	0	56	2	0	17	12	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87_R2.fasta	87	2	0	543	101	2	0	1	0	0	0	0	603	3	16	20	12	0	0	0	0	0	233	13	0	0	0	2	0	0	0	0	0	0	66	2	0	17	12	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88_R1.fasta	88	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	14	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	48403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88_R2.fasta	88	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	12	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	47811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89_R1.fasta	89	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89_R2.fasta	89	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8_R1.fasta	8	1	13	5784	1903	0	0	0	0	0	0	0	9811	4	998	59	0	0	0	0	0	0	7	263	0	0	0	0	0	0	0	0	0	0	1916	0	0	2367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8_R2.fasta	8	2	13	5468	1890	0	0	0	0	0	0	0	10031	0	924	57	0	0	0	0	0	0	6	218	0	0	0	0	0	0	0	0	0	0	1845	0	0	2371	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90_R1.fasta	90	1	21	4303	497	0	0	0	0	0	0	0	2623	873	974	107	168	0	0	0	0	0	27001	5	0	0	0	0	0	0	0	0	0	0	1284	0	0	287	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90_R2.fasta	90	2	21	4077	497	0	0	0	0	0	0	0	2789	845	897	122	168	0	0	0	0	0	22139	16	0	0	0	0	0	0	0	0	0	0	1473	0	0	286	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91_R1.fasta	91	1	134	8851	825	1373	0	0	82	0	0	0	18119	58	461	2115	206	0	0	0	0	0	2084	374	0	692	0	78	0	0	26	0	0	0	1641	269	335	296	28	0	0	0	0	0	0	0	0	0	100	0	27	0	0	0	0	0	0	0	0	0	712	6	9	0	0	51	39	35	0	0	0	0	0	588	0	163	31	59	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0
91_R2.fasta	91	2	131	8278	817	1383	0	0	82	0	0	0	18295	54	477	2137	209	0	0	0	0	0	1696	312	0	553	0	76	0	0	10	0	0	2	1872	262	250	297	28	0	0	80	0	0	0	0	0	0	134	0	19	0	0	0	0	0	0	0	0	0	703	6	7	0	0	50	37	33	0	0	0	0	0	581	0	150	31	59	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	2
92_R1.fasta	92	1	70	10845	0	0	0	0	0	0	0	0	14308	1378	1343	82	0	0	0	68	0	0	3880	490	0	0	0	0	0	0	0	0	0	0	56	0	0	11681	124	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92_R2.fasta	92	2	70	10225	0	0	0	0	0	0	0	0	14335	1374	1622	108	0	0	0	0	0	0	3017	370	1	0	0	0	0	0	0	0	0	0	55	0	0	11667	123	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93_R1.fasta	93	1	3234	13091	1	0	0	0	0	0	0	0	12172	1115	1679	87	0	0	0	109	0	0	9161	398	0	0	0	0	0	0	0	0	0	0	141	0	0	10285	154	0	0	1	18	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
93_R2.fasta	93	2	3208	12433	1	1	0	0	0	0	0	0	12250	1110	2013	115	0	0	0	0	0	0	7059	330	0	0	0	0	0	0	0	0	0	0	140	0	0	10283	154	0	0	1	18	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
94_R1.fasta	94	1	1038	11149	4	1	0	0	0	0	0	0	7368	82	1292	137	1	0	0	18	0	0	20304	1686	0	0	0	0	4	0	0	0	0	0	28	0	0	2673	213	0	0	2	0	0	0	0	0	0	0	0	0	0	184	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94_R2.fasta	94	2	1031	10598	5	1	0	0	0	0	0	0	7382	84	1550	146	0	0	0	0	0	0	15969	1317	1	0	0	0	4	0	0	0	0	0	28	0	0	2692	212	0	0	2	0	0	0	0	0	0	0	0	0	0	152	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95_R1.fasta	95	1	1216	19651	0	1	0	0	0	0	0	0	7320	531	1620	229	0	0	0	14	0	0	13181	806	0	0	0	0	0	0	0	0	0	0	9	1	0	6053	528	0	0	2	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95_R2.fasta	95	2	1212	18109	1	1	0	0	0	0	0	0	7324	535	1949	301	0	0	0	0	0	0	10438	640	1	0	0	0	0	0	0	0	0	0	9	1	0	6059	519	0	0	1	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96_R1.fasta	96	1	790	14664	0	0	0	0	0	0	0	0	7179	715	1640	375	0	0	0	158	0	0	4828	540	0	0	0	0	1	0	0	0	0	1	26	0	0	8865	141	1	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0
96_R2.fasta	96	2	778	13791	0	0	0	0	0	0	0	0	7171	714	2053	376	0	0	0	0	0	0	3650	380	1	0	0	0	1	0	0	0	0	1	27	0	0	8887	138	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0
97_R1.fasta	97	1	164	18051	4179	0	0	0	0	0	0	0	10534	5	296	481	0	0	0	0	0	0	4309	2	0	0	0	0	0	0	0	0	0	0	1402	0	0	1524	65	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	1	428	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97_R2.fasta	97	2	162	16969	4150	0	0	0	0	0	0	0	11084	2	260	493	0	0	0	0	0	0	3390	3	0	0	0	0	0	0	0	0	0	0	1648	0	0	1518	62	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	1	413	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98_R1.fasta	98	1	25	5992	985	0	0	0	0	0	0	0	5418	3770	1324	283	86	0	0	0	0	0	12705	61	0	0	0	0	0	0	0	0	0	0	2008	0	0	74	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98_R2.fasta	98	2	25	5642	976	0	0	0	0	0	0	0	5457	3341	1192	277	86	0	0	0	0	0	9940	49	0	0	0	0	0	0	0	0	0	0	2109	0	0	74	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99_R1.fasta	99	1	215	16335	2704	0	0	1	0	0	0	0	10584	2	244	2339	229	0	0	0	0	0	3763	22	0	0	0	0	0	0	0	0	0	0	1384	0	0	4859	62	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	151	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99_R2.fasta	99	2	214	15553	2684	0	0	1	0	0	0	0	11747	1	216	2355	227	0	0	0	0	0	2991	16	0	0	0	0	0	0	0	0	0	0	1631	0	0	4874	62	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	147	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
