fileName	sampleID	read	Bacteroidales	Flavobacteriales	Sphingobacteriales	Cytophagales	Clostridiales	Lactobacillales	Bacillales	Erysipelotrichales	Selenomonadales	Verrucomicrobiales	Coriobacteriales	Actinomycetales	Bifidobacteriales	Solirubrobacterales	Nitriliruptorales	Spirochaetales	Fusobacteriales	Campylobacterales	Pasteurellales	Enterobacteriales	Oceanospirillales	Cardiobacteriales	Pseudomonadales	Vibrionales	Xanthomonadales	Alteromonadales	Chromatiales	Aeromonadales	Legionellales	Neisseriales	Burkholderiales	Methylophilales	Desulfovibrionales	Bdellovibrionales	Myxococcales	Desulfobacterales	Sphingomonadales	Rhizobiales	Caulobacterales	Rhodobacterales	Rhodospirillales	Synergistales	Mycoplasmatales	Deinococcales	Thermotogales	Planctomycetales	Victivallales	Desulfurococcales
45_R1.fasta	45	1	5369	0	0	0	9958	29090	1	620	0	712	30	1	0	0	0	0	4	1	0	1367	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45_R2.fasta	45	2	5298	0	0	0	10007	28834	1	907	0	715	29	1	0	0	0	0	4	1	0	1356	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46_R1.fasta	46	1	4288	5	0	0	4748	39905	0	1208	0	527	32	6	0	0	0	0	11	1	1	3044	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46_R2.fasta	46	2	4230	5	0	0	4754	39576	0	1287	0	523	33	6	0	0	0	0	11	1	1	2995	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47_R1.fasta	47	1	28750	0	0	0	15959	277	0	3002	0	2041	28	2	0	0	0	0	0	0	2	193	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47_R2.fasta	47	2	28482	0	0	0	15971	278	0	3063	0	2044	27	2	0	0	0	0	0	0	2	187	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48_R1.fasta	48	1	37325	0	0	0	16472	595	0	3036	0	1989	23	1	0	0	0	0	2	0	1	447	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
48_R2.fasta	48	2	36932	0	0	0	16462	595	0	3103	0	1994	23	1	0	0	0	0	2	0	1	438	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
49_R1.fasta	49	1	26685	0	0	0	15953	809	1	2572	0	2631	21	3	0	0	0	0	0	0	1	166	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49_R2.fasta	49	2	26488	0	0	0	15981	798	1	2795	0	2629	21	3	0	0	0	0	0	0	1	162	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4_R1.fasta	4	1	12539	0	0	0	11921	11010	1	48	0	6344	51	2	67	0	0	0	4	1	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4_R2.fasta	4	2	12280	0	0	0	11903	10827	1	50	0	6362	52	2	57	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50_R1.fasta	50	1	16396	0	0	0	7428	713	0	2236	0	852	15	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50_R2.fasta	50	2	16218	0	0	0	7507	705	0	2250	0	848	17	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52_R1.fasta	52	1	337	0	0	0	4485	10049	0	127	0	13	0	0	0	0	0	0	0	0	0	658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52_R2.fasta	52	2	335	0	0	0	4501	10000	0	123	0	13	0	0	0	0	0	0	0	0	0	641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53_R1.fasta	53	1	28694	0	0	0	23124	13560	3	136	0	19339	208	0	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53_R2.fasta	53	2	28274	0	0	0	23183	13401	3	127	0	19458	197	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54_R1.fasta	54	1	15396	0	0	0	10623	12848	0	1668	0	634	5	0	0	0	0	0	0	0	0	1168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54_R2.fasta	54	2	15213	0	0	0	10647	12799	0	1970	0	629	5	0	0	0	0	0	0	0	0	1146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55_R1.fasta	55	1	21523	0	0	0	23598	28485	0	2268	0	5488	78	1	0	0	0	0	5	0	0	1123	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
55_R2.fasta	55	2	21236	0	0	0	23588	28177	0	2813	1	5465	79	2	0	0	0	0	5	0	0	1091	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
56_R1.fasta	56	1	24735	0	0	0	19252	172	1	1626	0	2829	100	0	0	0	0	0	1	0	5	103	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0
56_R2.fasta	56	2	24455	0	0	0	19270	176	1	2211	0	2829	100	0	0	0	0	0	0	0	5	100	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0
57_R1.fasta	57	1	27160	0	0	0	23904	856	4	1954	0	2031	184	2	0	0	0	0	0	0	1	211	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57_R2.fasta	57	2	26819	0	0	0	23937	842	4	2490	0	2045	180	2	0	0	0	0	0	0	1	208	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58_R1.fasta	58	1	13214	0	0	0	29797	2778	0	3438	1	3395	19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58_R2.fasta	58	2	12948	0	0	0	30193	2760	0	3486	0	3400	19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59_R1.fasta	59	1	9592	0	0	0	22282	2404	0	2406	0	2099	18	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59_R2.fasta	59	2	9427	0	0	0	22686	2347	0	2375	0	2101	18	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5_R1.fasta	5	1	13771	1	0	0	7996	4025	5	54	0	6527	75	1	76	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5_R2.fasta	5	2	13594	0	0	0	8009	3966	6	53	0	6527	74	1	61	0	0	0	1	1	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60_R1.fasta	60	1	2676	0	0	0	26678	2199	0	4791	0	5799	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
60_R2.fasta	60	2	2648	0	0	0	26678	2228	0	4992	0	5833	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
61_R1.fasta	61	1	23576	1	0	0	17524	10942	0	2563	7	4195	40	2	0	0	0	0	5	1	0	547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61_R2.fasta	61	2	23326	1	0	0	17526	10849	0	2978	7	4186	41	2	0	0	0	0	5	1	0	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62_R1.fasta	62	1	20343	1	0	0	10854	5767	1	1763	1	2873	34	4	0	0	0	0	2	0	0	357	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62_R2.fasta	62	2	20161	1	0	0	10855	5720	1	1998	1	2874	33	1	0	0	0	0	3	0	0	353	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63_R1.fasta	63	1	19523	1	0	0	16667	24272	0	2378	1	3376	15	0	27	0	0	0	5	0	0	835	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63_R2.fasta	63	2	19350	1	0	0	16698	24031	0	2702	1	3363	15	0	24	0	0	0	5	0	0	823	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64_R1.fasta	64	1	19967	1	0	0	18341	8126	0	1902	0	3634	30	0	4	0	0	0	7	0	8	1035	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64_R2.fasta	64	2	19757	1	0	0	18328	8086	0	2281	0	3637	31	0	3	0	0	0	7	0	6	1013	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65_R1.fasta	65	1	25573	1	0	0	20666	5450	0	2291	0	4463	28	1	9	0	0	1	3	2	1	478	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65_R2.fasta	65	2	25284	1	0	0	20641	5405	0	2498	0	4496	29	1	8	0	0	1	4	2	1	466	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66_R1.fasta	66	1	36097	0	0	0	32595	1586	0	3220	0	5465	152	0	6	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66_R2.fasta	66	2	35652	0	0	0	32185	1570	0	3507	0	5484	157	0	6	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67_R1.fasta	67	1	31019	0	0	0	32071	6661	0	2380	0	1504	245	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
67_R2.fasta	67	2	30622	0	0	0	31729	6588	0	2740	0	1512	251	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6_R1.fasta	6	1	15991	0	0	0	15603	9057	1	1791	3	1565	27	0	0	0	0	0	1	0	0	587	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6_R2.fasta	6	2	15762	0	0	0	15610	8893	1	2194	3	1562	27	0	0	0	0	0	1	0	0	577	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71_R1.fasta	71	1	12711	0	0	0	7232	9965	0	1972	0	1308	39	0	0	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71_R2.fasta	71	2	12551	0	0	0	7268	9848	0	2150	0	1304	41	0	0	0	0	0	0	0	0	295	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72_R1.fasta	72	1	10102	0	0	0	10763	11555	0	1329	0	449	39	0	0	0	0	0	0	0	0	1707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72_R2.fasta	72	2	9981	0	0	0	10730	11513	0	1212	0	448	40	0	0	0	0	0	0	0	0	1677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73_R1.fasta	73	1	23304	0	0	0	9546	6267	9	24	0	6789	363	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73_R2.fasta	73	2	23024	0	0	0	9590	6181	9	24	0	6787	358	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74_R1.fasta	74	1	9443	0	0	0	7250	8162	0	1262	1	540	15	7	0	0	0	0	1	0	1	442	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74_R2.fasta	74	2	9313	0	0	0	7261	8079	0	1403	1	540	14	7	0	0	0	0	1	0	1	432	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75_R1.fasta	75	1	10293	0	0	0	14850	10309	1	2615	0	1611	23	2	0	0	0	0	0	0	4	504	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75_R2.fasta	75	2	10137	0	0	0	14892	10160	0	2905	0	1599	23	1	0	0	0	0	1	0	4	484	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76_R1.fasta	76	1	7025	0	0	0	5242	6044	7	808	1	1462	70	0	0	0	0	0	0	0	0	408	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76_R2.fasta	76	2	6915	0	0	0	5242	5984	7	1028	1	1453	69	0	0	0	0	0	0	0	0	399	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77_R1.fasta	77	1	14515	1	6	0	27481	2237	12	1241	406	403	9	30	0	0	0	1	230	33	2	236	7	0	5	7	0	0	0	0	0	74	403	0	28	0	1	0	5	2	8	0	0	45	0	0	0	0	0	0
77_R2.fasta	77	2	14336	1	6	0	27580	2202	11	1207	395	398	8	29	0	0	0	1	230	32	2	229	4	0	5	7	0	0	0	0	0	72	388	0	18	0	0	0	10	2	7	0	0	44	0	0	0	0	0	0
78_R1.fasta	78	1	6547	1	0	0	11310	7114	0	611	0	1030	62	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78_R2.fasta	78	2	6490	1	0	0	11475	6968	0	766	0	1025	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79_R1.fasta	79	1	21102	0	0	0	13865	2190	0	2163	0	2215	15	0	0	0	0	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79_R2.fasta	79	2	20766	0	0	0	13924	2132	0	2406	0	2211	15	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7_R1.fasta	7	1	11530	0	0	0	11938	6768	3	1690	1	2028	21	5	0	0	0	0	0	0	0	337	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
7_R2.fasta	7	2	11360	0	0	0	11920	6656	2	1980	0	2029	21	5	0	0	0	0	0	0	0	331	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
80_R1.fasta	80	1	16382	4	0	0	13173	2659	0	1355	1	2512	17	7	1	0	0	0	5	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80_R2.fasta	80	2	16114	4	0	0	13197	2650	0	1640	1	2502	17	7	0	0	0	0	5	0	0	342	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81_R1.fasta	81	1	14653	1	0	0	15107	2938	0	1857	4	2366	17	0	5	0	0	0	3	0	0	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81_R2.fasta	81	2	14519	1	0	0	15123	2913	0	2111	4	2375	16	0	3	0	0	0	3	0	0	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82_R1.fasta	82	1	18289	4	0	0	15173	402	0	2373	3	2926	168	2	0	0	0	0	1	0	1	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82_R2.fasta	82	2	18100	4	0	0	15190	397	0	2815	3	2925	167	2	0	0	0	0	1	0	1	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83_R1.fasta	83	1	19587	0	0	0	12186	763	0	1102	0	1763	21	1	0	0	0	0	2	0	3	110	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83_R2.fasta	83	2	19399	0	0	0	12182	754	0	1180	1	1764	21	1	0	0	0	0	2	0	3	103	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84_R1.fasta	84	1	5609	1	0	0	14190	8367	0	1241	0	1	1	5	0	0	0	0	3	0	2	1463	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84_R2.fasta	84	2	5537	1	0	0	14225	8220	0	1226	0	2	1	4	0	0	0	0	3	0	2	1428	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85_R1.fasta	85	1	10811	0	0	0	10604	6747	0	769	0	167	242	0	1	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85_R2.fasta	85	2	10635	0	0	0	10577	6632	0	1082	0	161	239	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86_R1.fasta	86	1	12753	0	0	0	9969	3546	0	1137	0	1097	73	1	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
86_R2.fasta	86	2	12580	0	0	0	9909	3560	0	1183	0	1092	75	1	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8_R1.fasta	8	1	7718	0	0	0	11118	274	0	1916	0	2367	0	2	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8_R2.fasta	8	2	7616	0	0	0	11125	274	0	1845	0	2371	0	2	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90_R1.fasta	90	1	4862	0	0	0	4939	27093	0	1284	0	287	11	0	0	0	0	0	0	0	0	490	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90_R2.fasta	90	2	4810	0	0	0	4946	26947	0	1473	0	286	12	0	0	0	0	0	0	0	0	488	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91_R1.fasta	91	1	11316	0	82	0	21317	3216	191	1641	616	296	28	409	0	0	0	0	0	0	0	712	15	0	51	39	35	0	0	0	0	588	256	0	0	0	0	0	66	0	58	0	0	0	0	0	0	0	0	0
91_R2.fasta	91	2	11215	0	83	0	21341	3218	222	1872	602	297	28	399	0	0	0	0	0	0	0	703	14	0	50	37	33	0	0	0	0	581	246	0	0	0	0	0	216	0	30	0	0	0	0	0	0	0	0	2
92_R1.fasta	92	1	10954	0	0	0	17807	4391	0	56	0	11681	124	0	245	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92_R2.fasta	92	2	10815	0	0	0	17840	4366	0	55	0	11667	123	0	194	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93_R1.fasta	93	1	16358	0	0	0	15941	9585	0	141	0	10285	154	19	169	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93_R2.fasta	93	2	16135	0	0	0	16015	9412	0	140	0	10283	154	20	141	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94_R1.fasta	94	1	12230	0	0	0	9414	22057	4	28	0	2673	213	2	184	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94_R2.fasta	94	2	12055	0	0	0	9414	21782	4	28	0	2692	212	2	152	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95_R1.fasta	95	1	21041	0	0	0	10375	14037	0	9	1	6053	528	2	87	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95_R2.fasta	95	2	20752	0	0	0	10396	13831	0	9	1	6059	519	1	72	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96_R1.fasta	96	1	15506	0	0	0	10911	5391	8	26	0	8865	141	1	152	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0
96_R2.fasta	96	2	15245	0	0	0	10904	5274	6	27	0	8887	138	1	120	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
97_R1.fasta	97	1	22514	0	0	0	11905	4326	0	1402	0	1524	65	1	28	0	0	0	0	0	1	428	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97_R2.fasta	97	2	22200	0	0	0	11943	4269	0	1648	0	1518	62	1	26	0	0	0	0	0	1	413	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98_R1.fasta	98	1	7043	0	0	0	11016	12807	0	2008	0	74	104	0	0	0	0	0	0	0	0	1053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98_R2.fasta	98	2	6972	0	0	0	10993	12636	0	2109	0	74	99	0	0	0	0	0	0	0	0	1020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99_R1.fasta	99	1	19396	1	0	0	14679	3797	0	1384	0	4859	62	6	0	0	0	0	2	2	0	151	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99_R2.fasta	99	2	19137	1	0	0	14721	3743	0	1631	0	4874	62	6	0	0	0	0	2	2	0	147	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9_R1.fasta	9	1	12234	0	0	0	22609	970	0	2466	0	2952	17	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9_R2.fasta	9	2	11985	0	0	0	23055	952	0	2411	0	2973	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
